Date,India,Japan,Korea,Taiwan,NASDAQ,SOX,SP500,DJI,USD,US10YY,oil,gold,SHI,SHE
2021/6/10,52300.46875,28958.56055,3224.639893,17159.2207,14020.33008,3196.209961,4239.180176,34466.23828,90.08000183,1.437,70.895,1898.14,3610.860107,14893.58984
2021/6/11,52474.76172,28948.73047,3249.320068,17213.51953,14069.41992,3210.060059,4247.439941,34479.60156,90.55999756,1.454,71.41,1876.64,3589.75,14801.24023
2021/6/15,52773.05078,29441.30078,3258.629883,17371.28906,14072.86035,3225.97998,4246.589844,34299.32813,90.54000092,1.489,72.855,1858.69,3556.560059,14673.33984
2021/6/16,52501.98047,29291.00977,3278.679932,17307.85938,14039.67969,3201.01001,4223.700195,34033.67188,91.12999725,1.581,72.715,1811.95,3518.330078,14295.92969
2021/6/17,52323.32813,29018.33008,3264.959961,17390.60938,14161.34961,3231.709961,4221.859863,33823.44922,91.88999939,1.511,71.915,1773.31,3525.600098,14472.37012
2021/6/18,52344.44922,28964.08008,3267.929932,17318.53906,14030.37988,3152.810059,4166.450195,33290.07813,92.23000336,1.443,72.2,1763.34,3525.100098,14583.66992
2021/6/21,52574.46094,28010.92969,3240.790039,17062.98047,14141.48047,3171.98999,4224.790039,33876.96875,91.86000061,1.497,74.27,1782.95,3529.179932,14641.29004
2021/6/22,52588.71094,28884.13086,3263.879883,17075.55078,14253.26953,3185.429932,4246.439941,33945.57813,91.73000336,1.467,73.925,1778.51,3557.409912,14696.29004
2021/6/23,52306.07813,28874.89063,3276.189941,17336.71094,14271.73047,3197.219971,4241.839844,33874.23828,91.80000305,1.485,74.24,1778.73,3566.219971,14843.83008
2021/6/24,52699,28875.23047,3286.100098,17407.96094,14369.70996,3253.800049,4266.490234,34196.82031,91.81999969,1.499,74.62,1775.18,3566.649902,14784.7998
2021/6/25,52925.03906,29066.17969,3302.840088,17502.99023,14360.38965,3241.47998,4280.700195,34433.83984,91.80999756,1.524,75.21,1780.34,3607.560059,15003.84961
2021/6/28,52735.58984,29048.01953,3301.889893,17590.9707,14500.50977,3323.139893,4290.609863,34283.26953,91.87999725,1.482,73.84,1778.18,3606.370117,15150.16992
2021/6/29,52549.66016,28812.60938,3286.679932,17598.18945,14528.33008,3348.870117,4291.799805,34292.28906,92.05000305,1.475,74.195,1761.09,3573.179932,14999.7998
2021/6/30,52482.71094,28791.5293,3296.679932,17755.46094,14503.9502,3345.310059,4297.5,34502.51172,92.44000244,1.468,75.2,1769.8,3591.199951,15161.7002
2021/7/1,52318.60156,28707.03906,3282.060059,17713.93945,14522.37988,3295.060059,4319.939941,34633.53125,92.59999847,1.459,75.895,1776.6,3588.780029,15038.87988
2021/7/2,52484.67188,28783.2793,3281.780029,17710.15039,14639.33008,3315.830078,4352.339844,34786.35156,92.23000336,1.431,76.295,1786.79,3518.76001,14670.70996
2021/7/6,52861.17969,28643.21094,3305.209961,17913.07031,14663.63965,3307.919922,4343.540039,34577.37109,92.55000305,1.352,74.865,1796.69,3530.26001,14667.65039
2021/7/7,53054.76172,28366.94922,3285.340088,17850.68945,14665.05957,3261.72998,4358.129883,34681.78906,92.63999939,1.323,73.22,1803.41,3553.719971,14940.0498
2021/7/8,52568.94141,28118.0293,3252.679932,17866.08984,14559.78027,3222.810059,4320.819824,34421.92969,92.36000061,1.294,74.18,1802.56,3525.5,14882.90039
2021/7/9,52386.19141,27940.41992,3217.949951,17661.48047,14701.91992,3278.389893,4369.549805,34870.16016,92.12999725,1.361,75.85,1807.98,3524.090088,14844.36035
2021/7/12,52372.69141,28569.01953,3246.469971,17814.33008,14733.24023,3319,4384.629883,34996.17969,92.23000336,1.368,75.485,1805.88,3547.840088,15161.51953
2021/7/14,52904.05078,28608.49023,3264.810059,17845.75,14644.9502,3289.179932,4374.299805,34933.23047,92.41000366,1.349,74.14,1827.06,3528.5,15056.32031
2021/7/15,53158.85156,28279.08984,3286.219971,18034.18945,14543.12988,3217.73999,4360.029785,34987.01953,92.62000275,1.301,72.98,1829.19,3564.590088,15169.33008
2021/7/16,53140.05859,28003.08008,3276.909912,17895.25,14427.24023,3145.449951,4327.160156,34687.85156,92.69000244,1.3,72.955,1810.89,3539.300049,14972.20996
2021/7/19,52553.39844,27652.74023,3244.040039,17789.25,14274.98047,3147.51001,4258.490234,33962.03906,92.88999939,1.199,67.93,1812.34,3539.120117,14992.90039
2021/7/20,52198.51172,27388.16016,3232.699951,17528.74023,14498.87988,3190.949951,4323.060059,34511.98828,92.97000122,1.222,68.265,1810.03,3536.790039,15011.34961
2021/7/26,52852.26953,27833.28906,3224.949951,17403.56055,14840.70996,3276.919922,4422.299805,35144.30859,92.65000153,1.295,73.565,1797.27,3467.439941,14630.84961
2021/7/27,52578.76172,27970.2207,3232.530029,17269.86914,14660.58008,3215.969971,4401.459961,35058.51953,92.43000031,1.239,73.35,1798.73,3381.179932,14093.63965
2021/7/28,52443.71094,27581.66016,3236.860107,17135.2207,14762.58008,3272.449951,4400.640137,34930.92969,92.31999969,1.238,73.735,1806.88,3361.590088,14086.41992
2021/7/29,52653.07031,27782.41992,3242.649902,17402.81055,14778.25977,3333.23999,4419.149902,35084.53125,91.86000061,1.266,74.855,1827.95,3411.719971,14515.32031
2021/7/30,52586.83984,27283.58984,3202.320068,17247.41016,14672.67969,3356.530029,4395.259766,34935.46875,92.16999817,1.226,75.64,1813.58,3397.360107,14473.20996
2021/8/2,52950.62891,27781.01953,3223.040039,17503.2793,14681.07031,3377.48999,4387.160156,34838.16016,92.05000305,1.179,72.74,1813.39,3464.290039,14798.16016
2021/8/3,53823.35938,27641.83008,3237.139893,17553.75977,14761.29004,3396.659912,4423.149902,35116.39844,92.08000183,1.174,71.85,1809.94,3447.98999,14736.91992
2021/8/4,54369.76953,27584.08008,3280.379883,17623.89063,14780.53027,3436.899902,4402.660156,34792.67188,92.26999664,1.18,69.515,1811.41,3477.219971,14990.11035
2021/8/5,54492.83984,27728.11914,3276.129883,17603.11914,14895.12012,3424.459961,4429.100098,35064.25,92.23999786,1.225,70.53,1804.01,3466.550049,14872.23047
2021/8/6,54277.71875,27820.03906,3270.360107,17526.2793,14835.75977,3412.050049,4436.52002,35208.51172,92.80000305,1.305,69.585,1762.69,3458.22998,14827.41016
2021/8/10,54554.66016,27888.15039,3243.189941,17323.64063,14788.08984,3358.870117,4436.75,35264.67188,93.05999756,1.354,69.78,1728.71,3529.929932,15057.58984
2021/8/11,54525.92969,28070.50977,3220.620117,17227.17969,14765.13965,3350.929932,4442.410156,35484.96875,92.91000366,1.335,70.67,1751.56,3532.620117,15021.16992
2021/8/12,54843.98047,28015.01953,3208.379883,17219.93945,14816.25977,3312.959961,4460.830078,35499.85156,93.04000092,1.361,70.325,1752.44,3524.73999,14901.96973
2021/8/17,55792.26953,27424.4707,3143.090088,16661.35938,14656.17969,3256.820068,4448.080078,35343.28125,93.12999725,1.267,67.985,1785.96,3446.976074,14350.65039
2021/8/18,55629.48828,27585.91016,3158.929932,16826.26953,14525.91016,3208.830078,4400.27002,34960.69141,93.13999939,1.26,66.6,1787.59,3485.285889,14454.11035
2021/8/20,55329.32031,27013.25,3060.51001,16341.94043,14714.66016,3256.5,4441.669922,35120.07813,93.5,1.255,63.765,1780.87,3427.333984,14253.53027
2021/8/23,55555.78906,27494.24023,3090.209961,16741.83984,14942.65039,3342.01001,4479.529785,35335.71094,92.95999908,1.253,67.355,1805.2,3477.129883,14535.87988
2021/8/24,55958.98047,27732.09961,3138.300049,16818.73047,15019.7998,3345.389893,4486.22998,35366.26172,92.88999939,1.297,69.42,1802.61,3514.470947,14663.5498
2021/8/25,55944.21094,27724.80078,3146.810059,17045.85938,15041.86035,3372.550049,4496.189941,35405.5,92.83000183,1.349,70.155,1790.68,3540.379883,14697.5
2021/8/26,55949.10156,27742.28906,3128.530029,17066.96094,14945.80957,3370.389893,4470,35213.12109,93.05999756,1.354,69.095,1792.16,3501.664063,14415.45996
2021/8/27,56124.71875,27641.14063,3133.899902,17209.92969,15129.5,3436.449951,4509.370117,35455.80078,92.69000244,1.31,70.6,1816.67,3522.156982,14436.90039
2021/8/31,57552.39063,28089.53906,3199.27002,17490.28906,15259.24023,3417.719971,4522.680176,35360.73047,92.62999725,1.307,71.015,1813.43,3543.939941,14328.37988
2021/9/1,57338.21094,28451.01953,3207.02002,17473.99023,15309.37988,3399.949951,4524.089844,35312.53125,92.44999695,1.299,70.17,1813.66,3567.100098,14314.08984
2021/9/2,57852.53906,28543.50977,3175.850098,17319.75977,15331.17969,3411.320068,4536.950195,35443.82031,92.23000336,1.285,71.715,1809.4,3597.040039,14277.33984
2021/9/3,58129.94922,29128.10938,3201.060059,17516.91992,15363.51953,3430.889893,4535.430176,35369.08984,92.04000092,1.326,71.135,1826.19,3581.72998,14179.86035
2021/9/7,58279.48047,29916.14063,3187.419922,17428.86914,15374.33008,3419.72998,4520.029785,35100,92.51999664,1.377,69.885,1794.13,3676.590088,14702.90039
2021/9/8,58250.26172,30181.21094,3162.98999,17270.49023,15286.63965,3377.679932,4514.069824,35031.07031,92.65000153,1.336,70.885,1788.93,3675.189941,14688.08008
2021/9/9,58305.07031,30008.18945,3114.699951,17304.33008,15248.25,3390.840088,4493.279785,34879.37891,92.48000336,1.297,69.715,1794.69,3693.129883,14698.53027
2021/9/14,58247.08984,30670.09961,3148.830078,17434.90039,15037.75977,3449.389893,4443.049805,34577.57031,92.65000153,1.284,71.93,1804.27,3662.600098,14626.08008
2021/9/15,58723.19922,30511.71094,3153.399902,17354,15161.53027,3465.76001,4480.700195,34814.39063,92.48999786,1.304,73.765,1792.59,3656.219971,14536.30957
2021/9/16,59141.16016,30323.33984,3130.090088,17278.69922,15181.91992,3473.600098,4473.75,34751.32031,92.86000061,1.336,73.9,1753.39,3607.090088,14258.12988
2021/9/17,59015.89063,30500.05078,3140.51001,17276.78906,15043.96973,3421.159912,4432.990234,34584.87891,93.19999695,1.363,73.41,1754.16,3613.969971,14359.36035
2021/9/24,60048.46875,30248.81055,3125.23999,17260.18945,15047.7002,3453.919922,4455.47998,34798,93.33000183,1.453,75.795,1749.86,3613.070068,14357.84961
2021/9/27,60077.87891,30240.06055,3133.639893,17313.76953,14969.96973,3445.439941,4443.109863,34869.37109,93.37999725,1.491,77.175,1749.85,3582.830078,14344.29004
2021/9/28,59667.60156,30183.96094,3097.919922,17181.43945,14546.67969,3314.389893,4352.629883,34299.98828,93.76999664,1.546,76.645,1733.68,3602.219971,14313.82031
2021/9/29,59413.26953,29544.28906,3060.27002,16855.46094,14512.44043,3263.840088,4359.459961,34390.71875,94.33999634,1.524,76.35,1726.11,3536.290039,14079.01953
2021/9/30,59126.35938,29452.66016,3068.820068,16934.76953,14448.58008,3258.090088,4307.540039,33843.92188,94.25,1.492,76.5,1756.66,3568.169922,14309.00977
2021/10/8,60059.05859,28048.93945,2956.300049,16640.42969,14579.54004,3246.27002,4391.339844,34746.25,94.06999969,1.612,80.93,1756.67,3592.169922,14414.16016
2021/10/12,60284.30859,28230.60938,2916.379883,16462.83984,14465.91992,3178.149902,4350.649902,34378.33984,94.51999664,1.572,82.105,1759.93,3546.939941,14135.37988
2021/10/14,61305.94922,28550.92969,2988.639893,16387.2793,14823.42969,3291.23999,4438.259766,34912.55859,93.95999908,1.516,82.655,1795.56,3558.280029,14341.37988
2021/10/18,61765.58984,29025.46094,3006.679932,16705.46094,15021.80957,3338.780029,4486.459961,35258.60938,93.94999695,1.591,83.32,1764.6,3568.139893,14350.01953
2021/10/19,61716.05078,29215.51953,3029.040039,16900.66992,15129.08984,3381.449951,4519.629883,35457.30859,93.79000092,1.641,84.11,1768.87,3593.149902,14499.76953
2021/10/20,61259.96094,29255.55078,3013.129883,16887.82031,15121.67969,3374.219971,4536.189941,35609.33984,93.55999756,1.66,84.985,1781.83,3587,14452.25
2021/10/21,60923.5,28708.58008,3007.330078,16889.50977,15215.7002,3412.050049,4549.779785,35603.07813,93.76999664,1.696,83.645,1782.76,3594.780029,14444.86035
2021/10/22,60821.62109,28804.84961,3006.159912,16888.74023,15090.2002,3370.280029,4544.899902,35677.01953,93.61000061,1.638,84.96,1792.48,3582.600098,14492.82031
2021/10/25,60967.05078,28600.41016,3020.540039,16894.24023,15226.70996,3392.389893,4566.47998,35741.14844,93.80999756,1.633,84.695,1807.47,3609.860107,14596.71973
2021/10/26,61350.26172,29106.00977,3049.080078,17034.33984,15235.70996,3392.959961,4574.790039,35756.87891,93.94999695,1.61,84.975,1792.63,3597.639893,14552.82031
2021/10/27,61143.32813,29098.24023,3025.48999,17074.55078,15235.83984,3360.290039,4551.680176,35490.69141,93.86000061,1.55,83.175,1796.69,3562.310059,14393.50977
2021/10/28,59984.69922,28820.08984,3009.550049,17041.63086,15448.12012,3438.830078,4596.419922,35730.48047,93.34999847,1.578,83.155,1798.62,3518.419922,14244.82031
2021/10/29,59306.92969,28892.68945,2970.679932,16987.41016,15498.38965,3451.27002,4605.379883,35819.55859,94.12000275,1.561,83.42,1782.81,3547.340088,14451.37988
2021/11/1,60138.46094,29647.08008,2978.939941,17068.24023,15595.91992,3506.280029,4613.669922,35913.83984,93.87999725,1.561,84.275,1793.05,3544.47998,14476.53027
2021/11/2,60029.05859,29520.90039,3013.48999,17065.9707,15649.59961,3548.860107,4630.649902,36052.62891,94.08999634,1.547,83.91,1787.28,3505.629883,14377.26953
2021/11/4,60067.62109,29794.36914,2983.219971,17078.85938,15940.30957,3715.76001,4680.060059,36124.23047,94.34999847,1.53,79.675,1791.7,3526.870117,14555.26953
2021/11/8,60545.60938,29507.05078,2960.199951,17415.30078,15982.36035,3803.330078,4701.700195,36432.21875,94.05000305,1.493,82.71,1824.26,3498.629883,14508.86035
2021/11/9,60433.44922,29285.46094,2962.459961,17541.35938,15886.54004,3800.570068,4685.25,36319.98047,93.95999908,1.439,84.52,1831.48,3507,14571.92969
2021/11/10,60352.82031,29106.7793,2930.169922,17559.65039,15622.70996,3693.02002,4646.709961,36079.94141,94.84999847,1.57,82.08,1849.57,3492.459961,14515.87988
2021/11/11,59919.69141,29277.85938,2924.919922,17452.51953,15704.28027,3764.48999,4649.27002,35921.23047,95.18000031,1.578,82.335,1861.52,3532.790039,14699.74023
2021/11/12,60686.69141,29609.9707,2968.800049,17518.13086,15860.95996,3794.5,4682.850098,36100.30859,95.12999725,1.57,81.745,1864.04,3539.100098,14705.37012
2021/11/16,60322.37109,29808.11914,2997.209961,17693.13086,15973.86035,3859.399902,4700.899902,36142.21875,95.91999817,1.64,81.69,1849.91,3521.790039,14613.96973
2021/11/17,60008.32813,29688.33008,2962.419922,17764.03906,15921.57031,3831.439941,4688.669922,35931.05078,95.83000183,1.585,79.45,1866.96,3537.370117,14711.17969
2021/11/18,59636.01172,29598.66016,2947.379883,17841.36914,15993.70996,3899.959961,4704.540039,35870.94922,95.54000092,1.587,80.57,1858.46,3520.709961,14579.16992
2021/11/22,58465.89063,29774.10938,3013.25,17803.53906,15854.75977,3847.120117,4682.939941,35619.25,96.5,1.632,78.75,1805.04,3582.080078,14960.66016
2021/11/29,57260.57813,28283.91992,2909.320068,17328.08984,15782.83008,3910.540039,4655.27002,35135.94141,96.33999634,1.502,71.62,1785.01,3562.699951,14810.2002
2021/11/30,57064.87109,27821.75977,2839.01001,17427.75977,15537.69043,3833.219971,4567,34483.71875,95.98999786,1.456,68.435,1773.78,3563.889893,14795.73047
2021/12/1,57684.78906,27935.61914,2899.719971,17585.99023,15254.0498,3810.75,4513.040039,34022.03906,96.05000305,1.404,67.415,1782.66,3576.889893,14794.25
2021/12/2,58461.28906,27753.36914,2945.27002,17724.88086,15381.32031,3810.820068,4577.100098,34639.78906,96.12999725,1.444,68.85,1768.64,3573.840088,14765.55957
2021/12/3,57696.46094,28029.57031,2968.330078,17697.14063,15085.46973,3804.540039,4538.430176,34580.07813,96.12000275,1.356,68.585,1783.74,3607.429932,14892.0498
2021/12/6,56747.14063,27927.36914,2973.25,17688.21094,15225.15039,3800.070068,4591.669922,35227.03125,96.29000092,1.433,71.715,1778.11,3589.310059,14752.95996
2021/12/7,57633.64844,28455.59961,2991.719971,17796.91992,15686.91992,3988.75,4686.75,35719.42969,96.37000275,1.482,73.655,1784.04,3595.090088,14697.16992
2021/12/8,58649.67969,28860.61914,3001.800049,17832.41992,15786.99023,3964.439941,4701.209961,35754.75,95.88999939,1.528,74.185,1782.06,3637.570068,14964.45996
2021/12/9,58807.12891,28725.4707,3029.570068,17914.11914,15517.37012,3879.52002,4667.450195,35754.69141,96.26999664,1.497,72.28,1774.46,3673.040039,15147.87012
2021/12/10,58786.67188,28437.76953,3010.22998,17826.25977,15630.59961,3914.669922,4712.02002,35970.98828,96.05000305,1.482,73.32,1782.51,3666.350098,15111.55957
2021/12/14,58117.08984,28432.64063,2987.949951,17599.36914,15237.63965,3794.409912,4634.089844,35544.17969,96.56999969,1.441,71.74,1770.18,3661.530029,15136.78027
2021/12/15,57788.03125,28459.7207,2989.389893,17660.09961,15565.58008,3934.459961,4709.850098,35927.42969,96.51000214,1.458,72.525,1777.06,3647.629883,15026.20996
2021/12/16,57901.14063,29066.32031,3006.409912,17785.74023,15180.42969,3766.320068,4668.669922,35897.64063,96.04000092,1.424,73.235,1799.03,3675.02002,15112.80957
2021/12/17,57011.73828,28545.67969,3017.72998,17812.58984,15169.67969,3761.040039,4620.640137,35365.44141,96.56999969,1.407,71.565,1797.68,3632.360107,14867.5498
2021/12/20,55822.01172,27937.81055,2963,17669.10938,14980.94043,3732.389893,4568.02002,34932.16016,96.55000305,1.428,69.805,1789.32,3593.600098,14569.17969
2021/12/21,56319.01172,28517.58984,2975.030029,17789.26953,15341.08984,3857.300049,4649.22998,35492.69922,96.48999786,1.467,71.95,1788.36,3625.129883,14688.98047
2021/12/22,56930.55859,28562.21094,2984.47998,17826.83008,15521.88965,3891.919922,4696.560059,35753.89063,96.08000183,1.453,73.825,1803.4,3622.620117,14791.33008
2021/12/23,57315.28125,28798.36914,2998.169922,17946.66016,15653.37012,3932.389893,4725.790039,35950.55859,96.01999664,1.493,74.745,1807.91,3643.340088,14863.92969
2021/12/29,57806.48828,28906.88086,2993.290039,18248.2793,15766.21973,3999.350098,4793.060059,36488.62891,95.93000031,1.556,77.57,1803.66,3597,14653.82031
2021/12/30,57794.32031,28791.71094,2977.649902,18218.83984,15741.55957,3952.040039,4778.72998,36398.07813,95.97000122,1.507,77.69,1815.01,3619.189941,14796.23047
2022/1/4,59855.92969,29301.78906,2989.23999,18526.34961,15622.71973,4009,4793.540039,36799.64844,96.29000092,1.649,78.24,1814.56,3632.330078,14791.30957
2022/1/5,60223.14844,29332.16016,2953.969971,18499.96094,15100.16992,3879.870117,4700.580078,36407.10938,96.19000244,1.7,78.915,1809.53,3595.179932,14525.75977
2022/1/6,59601.83984,28487.86914,2920.530029,18367.91992,15080.86035,3909.040039,4696.049805,36236.46875,96.25,1.728,80.725,1788.68,3586.080078,14429.50977
2022/1/7,59744.64844,28478.56055,2954.889893,18169.75977,14935.90039,3796.320068,4677.029785,36231.66016,95.73999786,1.765,80.635,1795.63,3579.540039,14343.65039
2022/1/11,60616.89063,28222.48047,2927.379883,18288.21094,15153.4502,3875.439941,4713.069824,36252.01953,95.62000275,1.746,83.025,1822.01,3567.439941,14223.34961
2022/1/12,61150.03906,28765.66016,2972.47998,18375.40039,15188.38965,3901.209961,4726.350098,36290.32031,95,1.752,84.54,1825.32,3597.429932,14421.2002
2022/1/14,61223.03125,28124.2793,2921.919922,18403.33008,14893.75,3900.610107,4662.850098,35911.80859,95.16999817,1.793,85.565,1817.22,3521.26001,14150.57031
2022/1/18,60754.85938,28257.25,2864.23999,18378.64063,14506.90039,3727.23999,4577.109863,35368.46875,95.73000336,1.875,87.635,1813.54,3569.909912,14391.38965
2022/1/19,60098.82031,27467.23047,2842.280029,18227.46094,14340.25977,3612.189941,4532.759766,35028.64844,95.51000214,1.854,87.92,1839.96,3558.179932,14207.19043
2022/1/20,59464.62109,27772.92969,2862.679932,18218.2793,14154.01953,3494.75,4482.72998,34715.39063,95.73999786,1.811,87.515,1838.36,3555.060059,14198.2998
2022/1/21,59037.17969,27522.25977,2834.290039,17899.30078,13768.91992,3434.790039,4397.939941,34265.37109,95.63999939,1.77,86.975,1833.24,3522.570068,14029.5498
2022/1/24,57491.51172,27588.36914,2792,17989.03906,13855.12988,3479.949951,4410.129883,34364.5,95.91999817,1.776,86.415,1843.06,3524.110107,14081.7998
2022/1/25,57858.14844,27131.33984,2720.389893,17701.11914,13539.29004,3350.850098,4356.450195,34297.73047,95.94999695,1.776,87.77,1847.56,3433.060059,13683.88965
2022/2/7,57621.19141,27248.86914,2745.060059,17900.30078,14015.66992,3452.330078,4483.870117,35091.12891,95.40000153,1.919,94.38,1820.31,3429.580078,13456.65039
2022/2/8,57808.57813,27284.51953,2746.469971,17966.56055,14194.4502,3535.129883,4521.540039,35462.78125,95.63999939,1.965,92.885,1825.48,3452.629883,13325.41016
2022/2/9,58465.96875,27579.86914,2768.850098,18151.75977,14490.37012,3653.719971,4587.180176,35768.05859,95.48999786,1.945,92.365,1832.43,3479.949951,13531.30957
2022/2/10,58926.03125,27696.08008,2771.929932,18338.05078,14185.63965,3536.100098,4504.080078,35241.58984,95.55000305,2.043,93.1,1826.57,3485.909912,13432.07031
2022/2/15,58142.05078,26865.18945,2676.540039,17951.81055,14139.75977,3554.449951,4471.069824,34988.83984,95.98999786,2.043,95.34,1853.06,3446.090088,13345.62988
2022/2/16,57996.67969,27460.40039,2729.679932,18231.4707,14124.08984,3555.689941,4475.009766,34934.26953,95.69999695,2.04,94.215,1868.37,3465.830078,13376.36035
2022/2/17,57892.01172,27232.86914,2744.090088,18268.57031,13716.71973,3422.600098,4380.259766,34312.03125,95.80000305,1.968,93.395,1897.27,3468.040039,13422.90039
2022/2/18,57832.96875,27122.07031,2744.52002,18232.34961,13548.07031,3384.300049,4348.870117,34079.17969,96.04000092,1.927,93.755,1897.87,3490.76001,13459.67969
2022/2/22,57300.67969,26449.60938,2706.790039,17969.28906,13381.51953,3356.070068,4304.759766,33596.60938,96.02999878,1.944,95.37,1898.13,3457.149902,13297.11035
2022/2/24,54529.91016,25970.82031,2648.800049,17594.55078,13473.58984,3399.159912,4288.700195,33223.82813,97.13999939,1.97,97.225,1903.14,3429.959961,13252.24023
2022/3/2,55468.89844,26393.0293,2703.52002,17867.59961,13752.01953,3416.159912,4386.540039,33891.35156,97.38999939,1.878,115.74,1926.11,3484.189941,13346.95996
2022/3/3,55102.67969,26577.26953,2747.080078,17934.40039,13537.94043,3339.76001,4363.490234,33794.66016,97.79000092,1.84,111.525,1935.21,3481.110107,13201.82031
2022/3/4,54333.80859,25985.4707,2713.429932,17736.51953,13313.44043,3258.919922,4328.870117,33614.80078,98.65000153,1.737,119.65,1968.45,3447.649902,13020.45996
2022/3/7,52842.75,25221.41016,2651.310059,17178.68945,12830.95996,3098.929932,4201.089844,32817.37891,99.29000092,1.777,124.86,1998.11,3372.860107,12573.42969
2022/3/8,53424.08984,24790.94922,2622.399902,16825.25,12795.5498,3156.870117,4170.700195,32632.64063,99.05999756,1.84,129.15,2052.41,3293.530029,12244.5
2022/3/10,55464.39063,25690.40039,2680.320068,17433.19922,13129.95996,3211.070068,4259.52002,33174.07031,98.51000214,1.993,110.22,1995.86,3296.090088,12370.9502
2022/3/11,55550.30078,25162.7793,2661.280029,17264.74023,12843.80957,3144.149902,4204.310059,32944.19141,99.12000275,1.997,113.455,1985.29,3309.75,12447.37012
2022/3/15,55776.85156,25346.48047,2621.530029,16926.06055,12948.62012,3180.23999,4262.450195,33544.33984,99.06999969,2.149,100.565,1917.84,3063.969971,11537.24023
2022/3/16,56816.64844,25762.00977,2659.22998,16940.83008,13436.5498,3340.070068,4357.859863,34063.10156,98.37999725,2.192,99.64,1927.93,3170.709961,12000.95996
2022/3/17,57863.92969,26652.89063,2694.51001,17448.2207,13614.78027,3364.550049,4411.669922,34480.76172,98.01000214,2.167,108.255,1942.64,3215.040039,12289.96973
2022/3/22,57989.30078,27224.10938,2710,17559.71094,14108.82031,3445.850098,4511.609863,34807.46094,98.48999786,2.381,115.91,1921.44,3259.860107,12318.78027
2022/3/23,57684.82031,28040.16016,2735.050049,17731.36914,13922.59961,3360.320068,4456.240234,34358.5,98.62000275,2.29,121.125,1943.38,3271.030029,12408.65039
2022/3/24,57595.67969,28110.39063,2729.659912,17699.06055,14191.83984,3532.719971,4520.160156,34707.94141,98.79000092,2.37,118.43,1957.48,3250.26001,12305.5
2022/3/25,57362.19922,28149.83984,2729.97998,17676.94922,14169.2998,3525.340088,4543.060059,34861.23828,98.80999756,2.488,119.41,1957.4,3212.23999,12072.73047
2022/3/28,57593.48828,27943.89063,2729.560059,17520.00977,14354.90039,3547.169922,4575.52002,34955.89063,99.08999634,2.466,109.42,1923.2,3214.5,11949.94043
2022/3/29,57943.64844,28252.41992,2741.070068,17548.66016,14619.63965,3625.580078,4631.600098,35294.19141,98.40000153,2.398,109.05,1919.19,3203.939941,11895.08008
2022/3/30,58683.98828,28027.25,2746.73999,17740.56055,14442.26953,3508.620117,4602.450195,35228.80859,97.79000092,2.358,111.355,1933.06,3266.600098,12263.7998
2022/3/31,58568.51172,27821.42969,2757.649902,17693.4707,14220.51953,3429,4530.410156,34678.35156,98.30999756,2.345,103.88,1937.23,3252.199951,12118.25
2022/4/1,59276.69141,27665.98047,2739.850098,17625.58984,14261.5,3366.639893,4545.859863,34818.26953,98.62999725,2.389,102.885,1924.3,3282.719971,12227.92969
2022/4/6,59610.41016,27350.30078,2735.030029,17522.5,13888.82031,3193.959961,4481.149902,34496.51172,99.59999847,2.598,98.835,1925.48,3283.429932,12172.91016
2022/4/7,59034.94922,26888.57031,2695.860107,17178.63086,13897.2998,3197.439941,4500.209961,34583.57031,99.75,2.665,98.305,1932.17,3236.699951,11972.01953
2022/4/8,59447.17969,26985.80078,2700.389893,17284.53906,13711,3120.159912,4488.279785,34721.12109,99.80000305,2.704,99.705,1945.85,3251.850098,11959.26953
2022/4/11,58964.57031,26821.51953,2693.100098,17048.36914,13411.95996,3055.090088,4412.529785,34308.07813,99.93000031,2.774,96.465,1953.43,3167.129883,11520.20996
2022/4/12,58576.37109,26334.98047,2666.76001,16990.91016,13371.57031,3047.469971,4397.450195,34220.35938,100.2900009,2.727,102.645,1966.59,3213.330078,11756.37988
2022/4/19,56463.14844,26985.08984,2718.889893,16993.40039,13619.66016,3153.22998,4462.209961,34911.19922,100.9599991,2.94,104.25,1949.84,3194.030029,11633.32031
2022/4/20,57037.5,27217.84961,2718.689941,17148.88086,13453.07031,3142.199951,4459.450195,35160.78906,100.3899994,2.834,103.985,1957.41,3151.050049,11392.23047
2022/4/21,57911.67969,27553.06055,2728.209961,17127.94922,13174.65039,3058.73999,4393.660156,34792.76172,100.5800018,2.908,105.71,1951.49,3079.810059,11084.28027
2022/4/22,57197.14844,27105.25977,2704.709961,17025.08984,12839.29004,2989.830078,4271.779785,33811.39844,101.2200012,2.905,103.75,1929.73,3086.919922,11051.7002
2022/4/25,56579.89063,26590.7793,2657.129883,16620.90039,13004.84961,3042.389893,4296.120117,34049.46094,101.75,2.818,99.675,1897.69,2928.51001,10379.28027
2022/4/26,57356.60938,26700.10938,2668.310059,16644.78906,12490.74023,2909.120117,4175.200195,33240.17969,102.3000031,2.728,103.03,1905.56,2886.429932,10206.63965
2022/4/27,56819.39063,26386.63086,2639.060059,16303.34961,12488.92969,2894.909912,4183.959961,33301.92969,102.9499969,2.826,102.54,1886.12,2958.280029,10652.90039
2022/4/28,57521.05859,26847.90039,2667.48999,16419.38086,12871.53027,3056.360107,4287.5,33916.39063,103.6200027,2.832,105.43,1894.34,2975.47998,10628.91992
